"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2011",0.138,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2012",0.202,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2013",0.123,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2014",0.163,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2015",0.237,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2016",0.237,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2017",0.203,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2018",0.215,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2019",0.108,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2020",0.076,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2021",0.146,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2022",0.209,
"BEL","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2023",0.259,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1985",58336.03,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1986",58157.291,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1987",58032.284,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1988",57994.431,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1989",58535.508,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1990",58580.734,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1991",60891.432,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1992",60207.325,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1993",60761.724,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1994",61398.531,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1995",60801.485,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1996",63182.479,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1997",63414.785,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1998",63323.36,
"CAN","AGRLANDAREA","TOT","THND_HA","A","1999",62729.877,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2000",63374.626,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2001",53589.626,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2002",49489.79,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2003",54092.211,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2004",52748.988,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2005",53328.05,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2006",53140.87,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2007",54577.783,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2008",55349.208,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2009",54823.571,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2010",55918.146,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2011",57184.62,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2012",57325.642,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2013",57329.863,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2014",56845.058,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2015",55945.643,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2016",55390.723,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2017",56596.734,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2018",56522.906,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2019",55679.41,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2020",55845.207,
"CAN","AGRLANDAREA","TOT","THND_HA","A","2021",54904.117,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1985",42822.016,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1986",42813.805,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1987",42585.146,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1988",42441.761,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1989",42876.15,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1990",42813.682,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1991",45023.666,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1992",44390.175,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1993",44989.502,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1994",45671.492,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1995",45121.422,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1996",47552.484,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1997",47802.918,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1998",47729.532,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","1999",47154.173,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2000",47820.836,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2001",38075.555,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2002",33823.665,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2003",38272.61,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2004",36788.758,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2005",37240.073,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2006",36933.307,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2007",37564.536,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2008",37530.277,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2009",36198.956,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2010",36487.848,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2011",36948.638,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2012",37268.328,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2013",37451.217,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2014",37145.081,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2015",36424.334,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2016",36048.082,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2017",37410.691,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2018",37493.461,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2019",36806.562,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2020",37128.957,
"CAN","AGRLANDAREA","CROPLAND","THND_HA","A","2021",36344.465,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1985",15514.014,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1986",15343.486,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1987",15447.138,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1988",15552.67,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1989",15659.358,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1990",15767.052,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1991",15867.766,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1992",15817.15,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1993",15772.222,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1994",15727.039,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1995",15680.063,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1996",15629.995,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1997",15611.867,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1998",15593.828,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","1999",15575.704,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2000",15553.79,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2001",15514.071,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2002",15666.125,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2003",15819.601,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2004",15960.23,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2005",16087.977,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2006",16207.563,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2007",17013.247,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2008",17818.931,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2009",18624.614,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2010",19430.298,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2011",20235.982,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2012",20057.314,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2013",19878.646,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2014",19699.977,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2015",19521.309,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2016",19342.641,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2017",19186.043,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2018",19029.445,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2019",18872.848,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2020",18716.25,
"CAN","AGRLANDAREA","PASTURE","THND_HA","A","2021",18559.652,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2000",340200,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2001",430600,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2002",478700,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2003",516111,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2004",488752,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2005",578874,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2006",604404,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2007",556273,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2008",628556,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2009",703678,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2010",703678,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2011",841216,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2012",833883.3,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2013",869238.67,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2014",903948.48,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2015",944558.43,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2016",1099013.9,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2017",1191738.88,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2018",1311571.81,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2019",1321072.48,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2020",1417611.97,
"CAN","AGRLANDAREA","ORGANIC","THND_HA","A","2021",1215589.43,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","1996",100000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","1997",1300000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","1998",2800000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","1999",4000000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2000",3000000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2001",3200000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2002",3500000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2003",4400000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2004",5400000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2005",5800000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2006",6100000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2007",7000000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2008",7600000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2009",8200000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2010",8900000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2011",10400000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2012",11600000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2013",10800000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2014",11600000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2015",10726000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2016",10961000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2017",12540000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2018",12156000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2019",11337000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2020",10889000,
"CAN","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2021",11641000,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1990",4288,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1991",4285,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1992",4283,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1993",4282,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1994",4281,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1995",4280,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1996",4279,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1997",4280,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1998",4272.3,
"CZE","AGRLANDAREA","TOT","THND_HA","A","1999",4282.5,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2000",4282.45,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2001",4279.88,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2002",3652.03,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2003",3668.38,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2004",3631.42,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2005",3605.49,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2006",3565.98,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2007",3596.72,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2008",3571.59,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2009",3545.84,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2010",3523.86,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2011",3504.03,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2012",3525.89,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2013",3521,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2014",3515.56,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2015",3493.72,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2016",3488.79,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2017",3521.33,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2018",3523.22,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2019",3523.66,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2020",3523.87,
"CZE","AGRLANDAREA","TOT","THND_HA","A","2021",3529.8,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1990",3455,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1991",3421,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1992",3411,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1993",3409,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1994",3395,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1995",3378,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1996",3377,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1997",3367.6,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1998",3308.3,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","1999",3329.2,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2000",3322.66,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2001",3308.74,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2002",2813.21,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2003",2793.38,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2004",2773.28,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2005",2752.75,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2006",2676.56,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2007",2664.56,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2008",2638.56,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2009",2620.7,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2010",2587.82,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2011",2562.31,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2012",2558.15,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2013",2547.3,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2014",2535.05,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2015",2535.93,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2016",2540.22,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2017",2543.18,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2018",2533.12,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2019",2531.82,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2020",2534.26,
"CZE","AGRLANDAREA","CROPLAND","THND_HA","A","2021",2524.28,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1990",833,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1991",864,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1992",872,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1993",873,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1994",886,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1995",902,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1996",902,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1997",912.4,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1998",921.7,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","1999",950.2,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2000",959.8,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2001",971.17,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2002",838.85,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2003",875.04,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2004",858.11,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2005",852.74,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2006",889.39,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2007",932.14,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2008",933.05,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2009",925.17,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2010",936.1,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2011",941.73,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2012",967.74,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2013",973.71,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2014",980.51,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2015",957.79,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2016",948.57,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2017",978.16,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2018",990.09,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2019",991.84,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2020",989.61,
"CZE","AGRLANDAREA","PASTURE","THND_HA","A","2021",1005.53,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2003",254995,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2004",260122,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2005",254982,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2006",255090,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2007",293650,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2008",320311,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2009",376923,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2010",435610,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2011",460498,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2012",468670,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2013",474231,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2014",472663,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2015",478033,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2016",488591,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2017",496277,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2018",519910,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2019",535185,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2020",540375,
"CZE","AGRLANDAREA","ORGANIC","THND_HA","A","2021",548792,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2005",270,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2006",1290,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2007",5000,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2008",8380,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2009",6480,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2010",4680,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2011",5091,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2012",3053,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2013",2561,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2014",1754,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2015",997,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2016",75,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2017",0,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2018",0,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2019",0,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2020",0,
"CZE","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2021",0,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1990",2788.3,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1991",2785.7,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1992",2755.3,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1993",2710.9,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1994",2712.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1995",2721.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1996",3007.4,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1997",2966.4,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1998",2975.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","1999",2997.5,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2000",2650.1,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2001",2688.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2002",2675.5,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2003",2641.7,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2004",2664,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2005",2712.3,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2006",2712.3,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2007",2694.5,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2008",2682.9,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2009",2639,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2010",2676.2,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2011",2672.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2012",2663.6,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2013",2627.8,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2014",2652,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2015",2632.95,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2016",2625.1,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2017",2631.3,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2018",2632.5,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2019",2626,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2020",2620,
"DNK","AGRLANDAREA","TOT","THND_HA","A","2021",2618.4,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1990",2571.1,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1991",2573.6,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1992",2547.4,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1993",2513.1,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1994",2517.8,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1995",2508.9,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1996",2810.3,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1997",2788.9,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1998",2808.1,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","1999",2826.5,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2000",2483.3,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2001",2503.8,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2002",2488.6,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2003",2455.5,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2004",2480.1,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2005",2490.1,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2006",2484.9,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2007",2460.8,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2008",2464.2,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2009",2416.4,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2010",2453.2,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2011",2459.69,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2012",2441.27,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2013",2432.3,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2014",2459.4,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2015",2378.18,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2016",2399.5,
"DNK","AGRLANDAREA","CROPLAND","THND_HA","A","2017",2396.6,
